team,region,country,track,status,year,url
Sheffield,Europe,United Kingdom,Diagnostics,Accepted,2016,https://2016.igem.org/Team:Sheffield/Description
Sheffield,Europe,United Kingdom,Hardware,Accepted,2017,https://2017.igem.org/Team:Sheffield/Description
Sheffield,Europe,United Kingdom,Open,Accepted,2019,https://2019.igem.org/Team:Sheffield/Description
Shenzhen,Asia,China,Foundational Advance,Accepted,2012,https://2012.igem.org/Team:Shenzhen/Description
Shenzhen_BGIC_0101,Asia,Hong Kong,Software Tools,Accepted,2013,https://2013.igem.org/Team:Shenzhen_BGIC_0101/Description
Shenzhen_BGIC_ATCG,Asia,Hong Kong,Information Processing,Accepted,2013,https://2013.igem.org/Team:Shenzhen_BGIC_ATCG/Description
Shenzhen_SFLS,Asia,China,Environment(P),Accepted,2013,https://2013.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SFLS,Asia,China,Food & Energy(P),Accepted,2014,https://2014.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SFLS,Asia,China,High School,Accepted,2015,https://2015.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SFLS,Asia,China,High School,Accepted,2016,https://2016.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SFLS,Asia,China,High School,Accepted,2017,https://2017.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SFLS,Asia,China,High School,Accepted,2019,https://2019.igem.org/Team:Shenzhen_SFLS/Description
Shenzhen_SZMS,Asia,China,Environment(P),Accepted,2013,https://2013.igem.org/Team:Shenzhen_SZMS/Description
Shenzhen_SZMS,Asia,China,Food & Energy(P),Accepted,2014,https://2014.igem.org/Team:Shenzhen_SZMS/Description
Sherbrooke,North America,Canada,Hardware,Accepted,2015,https://2015.igem.org/Team:Sherbrooke/Description
Shiyan_SY_China,Asia,China,High School,Accepted,2015,https://2015.igem.org/Team:Shiyan_SY_China/Description
SHPH-Shanghai,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SHPH-Shanghai/Description
SHSBNU_China,Asia,China,High School,Accepted,2017,https://2017.igem.org/Team:SHSBNU_China/Description
SHSBNU_China,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SHSBNU_China/Description
SHSBNU_China,Asia,China,High School,Accepted,2019,https://2019.igem.org/Team:SHSBNU_China/Description
SHSID_China,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SHSID_China/Description
SHSSIP-CHINA,Asia,China,High School,Accepted,2019,https://2019.igem.org/Team:SHSSIP-CHINA/Description
SHSU_China,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SHSU_China/Description
SIAT-SCIE,Asia,China,High School,Accepted,2017,https://2017.igem.org/Team:SIAT-SCIE/Description
SIAT-SCIE,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SIAT-SCIE/Description
SiCAU-China,Asia,China,New Application,Accepted,2017,https://2017.igem.org/Team:SiCAU-China/Description
SIS_Korea,Asia,"Korea, Republic Of",High School,Accepted,2019,https://2019.igem.org/Team:SIS_Korea/Description
SJTU-BioX-Shanghai,Asia,China,Information Processing,Accepted,2009,https://2009.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,Health & Medicine,Accepted,2010,https://2010.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,New Application,Accepted,2012,https://2012.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,New Application,Accepted,2011,https://2011.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,New Application,Accepted,2013,https://2013.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,Foundational Advance,Accepted,2014,https://2014.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,Food & Nutrition,Accepted,2015,https://2015.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,Diagnostics,Accepted,2016,https://2016.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,New Application,Accepted,2017,https://2017.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,United States,Diagnostics,Accepted,2018,https://2018.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-BioX-Shanghai,Asia,China,New Application,Accepted,2019,https://2019.igem.org/Team:SJTU-BioX-Shanghai/Description
SJTU-Software,Asia,China,Software,Accepted,2014,https://2014.igem.org/Team:SJTU-Software/Description
SJTU-Software,Asia,China,Software,Accepted,2015,https://2015.igem.org/Team:SJTU-Software/Description
SJTU-Software,Asia,China,Software,Accepted,2017,https://2017.igem.org/Team:SJTU-Software/Description
SJTU-Software,Asia,China,Software,Accepted,2016,https://2016.igem.org/Team:SJTU-Software/Description
SJTU-software,Asia,China,Software,Accepted,2018,https://2018.igem.org/Team:SJTU-software/Description
SJTU-software,Asia,China,Software,Accepted,2019,https://2019.igem.org/Team:SJTU-software/Description
SKLBC-China,Asia,China,Information Processing(P),Accepted,2014,https://2014.igem.org/Team:SKLBC-China/Description
SKLBC-China,Asia,China,High School,Accepted,2015,https://2015.igem.org/Team:SKLBC-China/Description
SKLBC-DGSYZX,Asia,China,High School,Accepted,2015,https://2015.igem.org/Team:SKLBC-DGSYZX/Description
SKLMT-China,Asia,China,Environment,Accepted,2018,https://2018.igem.org/Team:SKLMT-China/Description
Slovenia,Europe,Slovenia,,Accepted,2008,https://2008.igem.org/Team:Slovenia/Description
Slovenia,Europe,Slovenia,Manufacturing,Accepted,2009,https://2009.igem.org/Team:Slovenia/Description
Slovenia,Europe,Slovenia,New Application,Accepted,2010,https://2010.igem.org/Team:Slovenia/Description
Slovenia,Europe,,,Accepted,2006,https://2006.igem.org/Team:Slovenia/Description
Slovenia,Europe,Slovenia,Health & Medicine,Accepted,2012,https://2012.igem.org/Team:Slovenia/Description
Slovenia,Europe,Slovenia,Foundational Advance,Accepted,2016,https://2016.igem.org/Team:Slovenia/Description
Slovenia_HS,Europe,Slovenia,High School,Accepted,2015,https://2015.igem.org/Team:Slovenia_HS/Description
SMMU-China,Asia,China,Therapeutics,Accepted,2018,https://2018.igem.org/Team:SMMU-China/Description
SMMU-China,Asia,China,Therapeutics,Accepted,2019,https://2019.igem.org/Team:SMMU-China/Description
SMS_Shenzhen,Asia,China,High School,Accepted,2016,https://2016.igem.org/Team:SMS_Shenzhen/Description
SMS_Shenzhen,Asia,China,High School,Accepted,2017,https://2017.igem.org/Team:SMS_Shenzhen/Description
SMS_Shenzhen,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SMS_Shenzhen/Description
SMTexas,North America,United States,Health & Medicine(P),Accepted,2014,https://2014.igem.org/Team:SMTexas/Description
SNU_India,Asia,India,Environment,Accepted,2019,https://2019.igem.org/Team:SNU_India/Description
Sorbonne_U_Paris,Europe,France,Foundational Advance,Accepted,2018,https://2018.igem.org/Team:Sorbonne_U_Paris/Description
Sorbonne_U_Paris,Europe,France,Environment,Accepted,2019,https://2019.igem.org/Team:Sorbonne_U_Paris/Description
SoundBio,North America,United States,High School,Accepted,2019,https://2019.igem.org/Team:SoundBio/Description
Southampton,Europe,United Kingdom,Information Processing,Accepted,2009,https://2009.igem.org/Team:Southampton/Description
SouthBend-Mishawaka-HS,North America,United States,,Accepted,2011,https://2011.igem.org/Team:SouthBend-Mishawaka-HS/Description
SouthBend-Mishawaka-HS-2,North America,United States,,Accepted,2011,https://2011.igem.org/Team:SouthBend-Mishawaka-HS-2/Description
SouthBendMishawakaIN,North America,United States,,Accepted,2012,https://2012.igem.org/Team:SouthBendMishawakaIN/Description
Southern_Utah,North America,Us,Environment,Accepted,2007,https://2007.igem.org/Team:Southern_Utah/Description
SouthKorea,Asia,,,Accepted,2006,https://2006.igem.org/Team:SouthKorea/Description
SPSingapore,Asia,Singapore,Health & Medicine,Accepted,2015,https://2015.igem.org/Team:SPSingapore/Description
Sriwijaya,Asia,Indonesia,Diagnostics,Accepted,2019,https://2019.igem.org/Team:Sriwijaya/Description
SRM_Chennai,Asia,India,Diagnostics,Accepted,2016,https://2016.igem.org/Team:SRM_Chennai/Description
SSHS-Shenzhen,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SSHS-Shenzhen/Description
SSTi-SZGD,Asia,China,Environment,Accepted,2017,https://2017.igem.org/Team:SSTi-SZGD/Description
SSTi-SZGD,Asia,China,Manufacturing,Accepted,2018,https://2018.igem.org/Team:SSTi-SZGD/Description
Stanford,North America,United States,Health/Medicine,Accepted,2009,https://2009.igem.org/Team:Stanford/Description
Stanford,North America,United States,Foundational Advance,Accepted,2010,https://2010.igem.org/Team:Stanford/Description
Stanford,North America,United States,New Application,Accepted,2018,https://2018.igem.org/Team:Stanford/Description
Stanford,North America,United States,Foundational Advance,Accepted,2019,https://2019.igem.org/Team:Stanford/Description
Stanford-Brown,North America,United States,New Application,Accepted,2012,https://2012.igem.org/Team:Stanford-Brown/Description
Stanford-Brown,North America,United States,New Application,Accepted,2013,https://2013.igem.org/Team:Stanford-Brown/Description
Stanford-Brown,North America,United States,Manufacturing,Accepted,2015,https://2015.igem.org/Team:Stanford-Brown/Description
Stanford-Brown,North America,United States,Manufacturing,Accepted,2016,https://2016.igem.org/Team:Stanford-Brown/Description
Stanford-Brown,North America,United States,Manufacturing,Accepted,2017,https://2017.igem.org/Team:Stanford-Brown/Description
Stanford-Brown-RISD,North America,United States,Manufacturing,Accepted,2018,https://2018.igem.org/Team:Stanford-Brown-RISD/Description
StanfordBrownSpelman,North America,United States,New Application,Accepted,2014,https://2014.igem.org/Team:StanfordBrownSpelman/Description
Stockholm,Europe,Sweden,Health & Medicine,Accepted,2010,https://2010.igem.org/Team:Stockholm/Description
Stockholm,Europe,Sweden,Health & Medicine,Accepted,2015,https://2015.igem.org/Team:Stockholm/Description
Stockholm,Europe,Sweden,Therapeutics,Accepted,2016,https://2016.igem.org/Team:Stockholm/Description
Stockholm,Europe,Sweden,Therapeutics,Accepted,2017,https://2017.igem.org/Team:Stockholm/Description
Stockholm,Europe,Sweden,Environment,Accepted,2018,https://2018.igem.org/Team:Stockholm/Description
Stockholm,Europe,Sweden,Therapeutics,Accepted,2019,https://2019.igem.org/Team:Stockholm/Description
Stony_Brook,North America,United States,Health & Medicine,Accepted,2014,https://2014.igem.org/Team:Stony_Brook/Description
Stony_Brook,North America,United States,Health & Medicine,Accepted,2015,https://2015.igem.org/Team:Stony_Brook/Description
Stony_Brook,North America,United States,Diagnostics,Accepted,2016,https://2016.igem.org/Team:Stony_Brook/Description
Stony_Brook,North America,United States,Therapeutics,Accepted,2017,https://2017.igem.org/Team:Stony_Brook/Description
Stony_Brook,North America,United States,Energy,Accepted,2018,https://2018.igem.org/Team:Stony_Brook/Description
Stony_Brook,North America,United States,Environment,Accepted,2019,https://2019.igem.org/Team:Stony_Brook/Description
Strasbourg,Europe,France,Food & Nutrition,Accepted,2019,https://2019.igem.org/Team:Strasbourg/Description
Stuttgart,Europe,Germany,Environment,Accepted,2017,https://2017.igem.org/Team:Stuttgart/Description
Stuttgart,Europe,Germany,Manufacturing,Accepted,2018,https://2018.igem.org/Team:Stuttgart/Description
Stuttgart,Europe,Germany,Foundational Advance,Accepted,2019,https://2019.igem.org/Team:Stuttgart/Description
StuyGem_NYC,North America,United States,Environment(P),Accepted,2014,https://2014.igem.org/Team:StuyGem_NYC/Description
St_Andrews,Europe,United Kingdom,Health & Medicine,Accepted,2010,https://2010.igem.org/Team:St_Andrews/Description
St_Andrews,Europe,United Kingdom,Health & Medicine,Accepted,2011,https://2011.igem.org/Team:St_Andrews/Description
St_Andrews,Europe,United Kingdom,Environment,Accepted,2012,https://2012.igem.org/Team:St_Andrews/Description
St_Andrews,Europe,United Kingdom,Diagnostics,Accepted,2018,https://2018.igem.org/Team:St_Andrews/Description
St_Andrews,Europe,United Kingdom,Foundational Advance,Accepted,2019,https://2019.igem.org/Team:St_Andrews/Description
St_Pauls_London,Europe,United Kingdom,Health & Medicine(P),Accepted,2013,https://2013.igem.org/Team:St_Pauls_London/Description
St_Pauls_London,Europe,United Kingdom,,Accepted,2014,https://2014.igem.org/Team:St_Pauls_London/Description
SUIS_Alpha_Shanghai,Asia,China,High School,Accepted,2017,https://2017.igem.org/Team:SUIS_Alpha_Shanghai/Description
SUIS_Shanghai,Asia,China,High School,Accepted,2018,https://2018.igem.org/Team:SUIS_Shanghai/Description
SUIS_Shanghai,Asia,China,High School,Accepted,2019,https://2019.igem.org/Team:SUIS_Shanghai/Description
Sumbawagen,Asia,Indonesia,Food & Energy,Accepted,2013,https://2013.igem.org/Team:Sumbawagen/Description
Sumbawagen,Asia,Indonesia,Measurement,Accepted,2014,https://2014.igem.org/Team:Sumbawagen/Description
SupBiotech-Paris,Europe,France,Health/Medicine,Accepted,2009,https://2009.igem.org/Team:SupBiotech-Paris/Description
SUSTC-Shenzhen,Asia,China,Health & Medicine,Accepted,2014,https://2014.igem.org/Team:SUSTC-Shenzhen/Description
SUSTC-Shenzhen-A,Asia,China,Software Tools,Accepted,2012,https://2012.igem.org/Team:SUSTC-Shenzhen-A/Description
SUSTC-Shenzhen-A,Asia,China,Information Processing,Accepted,2013,https://2013.igem.org/Team:SUSTC-Shenzhen-A/Description
SUSTC-Shenzhen-B,Asia,United States,Software Tools,Accepted,2012,https://2012.igem.org/Team:SUSTC-Shenzhen-B/Description
SUSTC-Shenzhen-B,Asia,Hong Kong,Software Tools,Accepted,2013,https://2013.igem.org/Team:SUSTC-Shenzhen-B/Description
SUSTech_Shenzhen,Asia,China,Foundational Advance,Accepted,2016,https://2016.igem.org/Team:SUSTech_Shenzhen/Description
SUSTech_Shenzhen,Asia,China,Foundational Advance,Accepted,2017,https://2017.igem.org/Team:SUSTech_Shenzhen/Description
SUSTech_Shenzhen,Asia,China,Foundational Advance,Accepted,2018,https://2018.igem.org/Team:SUSTech_Shenzhen/Description
SUSTech_Shenzhen,Asia,China,Foundational Advance,Accepted,2019,https://2019.igem.org/Team:SUSTech_Shenzhen/Description
SVA-NYC,North America,United States,Art & Design,Accepted,2015,https://2015.igem.org/Team:SVA-NYC/Description
SVCE_Chennai,Asia,India,Health & Medicine,Accepted,2015,https://2015.igem.org/Team:SVCE_Chennai/Description
SVCE_CHENNAI,Asia,India,Food & Nutrition,Accepted,2016,https://2016.igem.org/Team:SVCE_CHENNAI/Description
SVCE_CHENNAI,Asia,India,Foundational Advance,Accepted,2017,https://2017.igem.org/Team:SVCE_CHENNAI/Description
Sweden,Europe,Sweden,Information Processing,Accepted,2009,https://2009.igem.org/Team:Sweden/Description
SydneyUni_Australia,Asia,Australia,Environment,Accepted,2013,https://2013.igem.org/Team:SydneyUni_Australia/Description
Sydney_Australia,Asia,Australia,Manufacturing,Accepted,2015,https://2015.igem.org/Team:Sydney_Australia/Description
Sydney_Australia,Asia,Australia,Food & Nutrition,Accepted,2016,https://2016.igem.org/Team:Sydney_Australia/Description
Sydney_Australia,Asia,Australia,Therapeutics,Accepted,2017,https://2017.igem.org/Team:Sydney_Australia/Description
Sydney_Australia,Asia,Australia,Therapeutics,Accepted,2019,https://2019.igem.org/Team:Sydney_Australia/Description
SYSU-China,Asia,China,Environment,Accepted,2011,https://2011.igem.org/Team:SYSU-China/Description
SYSU-China,Asia,Hong Kong,New Application,Accepted,2012,https://2012.igem.org/Team:SYSU-China/Description
SYSU-China,Asia,China,Health & Medicine,Accepted,2013,https://2013.igem.org/Team:SYSU-China/Description
SYSU-China,Asia,Hong Kong,New Application,Accepted,2014,https://2014.igem.org/Team:SYSU-China/Description
SYSU-CHINA,Asia,China,Therapeutics,Accepted,2016,https://2016.igem.org/Team:SYSU-CHINA/Description
SYSU-CHINA,Asia,China,Therapeutics,Accepted,2017,https://2017.igem.org/Team:SYSU-CHINA/Description
SYSU-CHINA,Asia,China,Therapeutics,Accepted,2018,https://2018.igem.org/Team:SYSU-CHINA/Description
SYSU-CHINA,Asia,China,Therapeutics,Accepted,2019,https://2019.igem.org/Team:SYSU-CHINA/Description
